date,01_baseline,02_vix_lt20,03_vix_lt25,04_vix_lt30,05_roc_spike_20pct,06_roc_spike_30pct,07_roc_spike_50pct,08_roc_abs_30pct,09_panic_only_gt20,10_panic_only_gt25,11_combined_lt30_no_spike
2023-02-21,113515.56,99455.44,97878.64,97905.38,139763.33,144114.41,149864.67,144114.41,115608.58,111470.83,100461.36
2023-02-22,113515.56,99455.44,97878.64,97905.38,139763.33,144114.41,149864.67,144114.41,115608.58,111470.83,100461.36
2023-02-23,113515.56,99455.44,97878.64,97905.38,139763.33,144114.41,149864.67,144114.41,115608.58,111470.83,100461.36
2023-02-24,113515.56,99455.44,97878.64,97905.38,139763.33,144114.41,149864.67,144114.41,115608.58,111470.83,100461.36
2023-02-27,113515.56,99455.44,97878.64,97905.38,139763.33,144114.41,149864.67,144114.41,115608.58,111470.83,100461.36
2023-02-28,113515.56,99455.44,97878.64,97905.38,139763.33,144114.41,149864.67,144114.41,115608.58,111470.83,100461.36
2023-03-01,113515.56,99455.44,97878.64,97905.38,139763.33,144114.41,149864.67,144114.41,115608.58,111470.83,100461.36
2023-03-02,113515.56,99455.44,97878.64,97905.38,139763.33,144114.41,149864.67,144114.41,115608.58,111470.83,100461.36
2023-03-03,114966.16,99455.44,99129.42,99156.51,141549.36,145956.04,151779.78,145956.04,117085.94,111470.83,101745.15
2023-03-06,114966.16,99455.44,99129.42,99156.51,141549.36,145956.04,151779.78,145956.04,117085.94,111470.83,101745.15
2023-03-07,114966.16,99455.44,99129.42,99156.51,141549.36,145956.04,151779.78,145956.04,117085.94,111470.83,101745.15
2023-03-08,114966.16,99455.44,99129.42,99156.51,141549.36,145956.04,151779.78,145956.04,117085.94,111470.83,101745.15
2023-03-09,114966.16,99455.44,99129.42,99156.51,141549.36,145956.04,151779.78,145956.04,117085.94,111470.83,101745.15
2023-03-10,114966.16,99455.44,99129.42,99156.51,141549.36,145956.04,151779.78,145956.04,117085.94,111470.83,101745.15
2023-03-13,114966.16,99455.44,99129.42,99156.51,141549.36,145956.04,151779.78,145956.04,117085.94,111470.83,101745.15
2023-03-14,114966.16,99455.44,99129.42,99156.51,141549.36,145956.04,151779.78,145956.04,117085.94,111470.83,101745.15
2023-03-15,114966.16,99455.44,99129.42,99156.51,141549.36,145956.04,151779.78,145956.04,117085.94,111470.83,101745.15
2023-03-16,114966.16,99455.44,99129.42,99156.51,141549.36,145956.04,151779.78,145956.04,117085.94,111470.83,101745.15
