variant,ticker,entry_date,exit_date,entry_price,exit_price,pnl_pct,r_multiple,exit_reason,same_bar_stop
delay_5m,AAPL,2024-05-21,2024-05-23,190.3977,185.3873,-2.6315,-2.1292,stop_hit,False
delay_5m,AMD,2024-05-21,2024-05-23,164.5622,160.4098,-2.5234,-1.1616,stop_hit,False
delay_5m,BAC,2024-05-22,2024-05-23,37.7989,37.3713,-1.1312,-1.1278,stop_hit,False
delay_5m,BKNG,2024-05-22,2024-05-23,150.7228,147.6261,-2.0545,-1.6583,stop_hit,False
delay_5m,BSX,2024-05-22,2024-05-23,75.6678,74.3228,-1.7775,-1.8966,stop_hit,False
delay_5m,ADP,2024-05-17,2024-05-24,239.8699,237.4112,-1.025,-1.0806,stop_hit,False
delay_5m,ADI,2024-05-23,2024-05-24,229.9724,225.2073,-2.072,-1.6616,stop_hit,False
delay_5m,EA,2024-05-23,2024-05-28,133.5693,130.7246,-2.1297,-1.9635,stop_hit,False
delay_5m,APH,2024-05-22,2024-05-29,66.5057,65.4273,-1.6216,-1.5983,stop_hit,False
delay_5m,LRCX,2024-05-23,2024-05-29,95.6203,93.4533,-2.2663,-1.4717,stop_hit,False
delay_5m,MCHP,2024-05-23,2024-05-29,94.137,90.9145,-3.4232,-2.399,stop_hit,False
delay_5m,ETN,2024-05-24,2024-05-29,335.7878,327.2963,-2.5288,-1.8442,stop_hit,False
delay_5m,CDNS,2024-05-24,2024-05-30,294.3521,288.1908,-2.0932,-1.7746,stop_hit,False
delay_5m,CRWD,2024-05-28,2024-05-30,351.9284,315.7221,-10.288,-5.8047,stop_hit,False
delay_5m,MU,2024-05-29,2024-05-30,130.2876,125.3273,-3.8072,-2.1093,stop_hit,False
delay_5m,NVDA,2024-05-29,2024-05-30,113.5142,110.4348,-2.7129,-1.3818,stop_hit,False
delay_5m,AMAT,2024-05-21,2024-06-03,214.8624,210.8345,-1.8746,-1.1841,stop_hit,False
delay_5m,NEE,2024-05-31,2024-06-03,74.8749,73.8331,-1.3915,-1.2797,stop_hit,False
delay_5m,HCA,2024-05-31,2024-06-04,331.7733,326.9265,-1.4609,-1.1565,stop_hit,False
delay_5m,TMUS,2024-05-29,2024-06-05,163.149,173.4123,6.2907,9.0522,take_profit,False
delay_5m,COST,2024-05-23,2024-06-07,792.5086,836.1517,5.507,6.0262,time_exit,False
delay_5m,EBAY,2024-05-23,2024-06-07,51.0255,51.6042,1.1341,0.9058,time_exit,False
delay_5m,FSLR,2024-05-23,2024-06-07,246.6145,267.1664,8.3336,3.5832,time_exit,False
delay_5m,AMT,2024-06-03,2024-06-11,183.4092,180.2798,-1.7062,-1.3525,stop_hit,False
delay_5m,BDX,2024-06-07,2024-06-11,181.3131,177.911,-1.8764,-2.0238,stop_hit,False
delay_5m,AAPL,2024-06-04,2024-06-12,193.004,208.8095,8.1892,9.2216,take_profit,False
delay_5m,BA,2024-06-05,2024-06-12,188.6668,182.5787,-3.2269,-1.9388,stop_hit,False
delay_5m,ABBV,2024-06-07,2024-06-12,158.154,155.1324,-1.9106,-1.7232,stop_hit,False
delay_5m,SYK,2024-05-29,2024-06-13,333.6818,336.4117,0.8181,0.8352,time_exit,False
delay_5m,AVGO,2024-06-11,2024-06-13,141.6358,163.0142,15.094,9.4908,take_profit,False
delay_5m,BMY,2024-06-12,2024-06-13,38.7269,37.6012,-2.9067,-2.2641,stop_hit,False
delay_5m,LLY,2024-05-30,2024-06-14,804.4345,867.496,7.8392,6.1684,time_exit,False
delay_5m,NKE,2024-05-31,2024-06-17,90.2376,91.3043,1.1821,1.2305,time_exit,False
delay_5m,APD,2024-06-03,2024-06-18,255.115,260.7396,2.2047,2.3432,time_exit,False
delay_5m,AAPL,2024-06-12,2024-06-20,210.3951,207.836,-1.2163,-1.194,stop_hit,False
delay_5m,AVGO,2024-06-13,2024-06-21,166.143,162.4188,-2.2416,-1.6863,stop_hit,False
delay_5m,AMZN,2024-06-07,2024-06-24,184.7548,185.7071,0.5154,0.4514,time_exit,False
delay_5m,APH,2024-06-13,2024-06-24,67.5638,66.2469,-1.9491,-1.6255,stop_hit,False
delay_5m,AZO,2024-06-18,2024-06-25,2965.7484,2938.1102,-0.9319,-1.1646,stop_hit,False
delay_5m,AMAT,2024-06-11,2024-06-26,224.6773,228.4757,1.6906,0.9513,time_exit,False
delay_5m,AON,2024-06-12,2024-06-26,290.3726,285.0174,-1.8442,-1.9809,stop_hit,False
delay_5m,BLK,2024-06-24,2024-06-26,769.1169,759.0603,-1.3075,-1.4664,stop_hit,False
delay_5m,AMGN,2024-06-25,2024-06-26,304.077,296.3018,-2.557,-2.4308,stop_hit,False
delay_5m,ABBV,2024-06-20,2024-06-27,160.4152,157.891,-1.5735,-1.3921,stop_hit,False
delay_5m,BKNG,2024-06-13,2024-06-28,151.8859,156.1319,2.7955,2.9097,time_exit,False
delay_5m,CL,2024-06-14,2024-07-01,90.2076,91.1744,1.0718,1.3991,time_exit,False
delay_5m,ACN,2024-06-21,2024-07-01,297.5687,292.7036,-1.635,-1.0919,stop_hit,False
delay_5m,CCL,2024-06-26,2024-07-01,18.064,17.6312,-2.3962,-1.0656,stop_hit,False
delay_5m,ADBE,2024-06-17,2024-07-02,519.0231,567.5261,9.345,5.0883,time_exit,False
delay_5m,CSCO,2024-07-01,2024-07-05,45.1426,44.6177,-1.1627,-1.1359,stop_hit,False
delay_5m,AMZN,2024-06-24,2024-07-09,187.9965,199.2403,5.9809,5.3803,time_exit,False
delay_5m,BKR,2024-06-26,2024-07-09,33.2666,32.1039,-3.495,-2.4092,stop_hit,False
delay_5m,CRM,2024-07-01,2024-07-09,253.7343,249.3753,-1.718,-1.0858,stop_hit,False
delay_5m,ADBE,2024-07-05,2024-07-10,574.9248,564.2477,-1.8571,-1.1478,stop_hit,False
delay_5m,GOOG,2024-06-26,2024-07-11,183.6643,185.917,1.2265,1.1227,time_exit,False
delay_5m,GOOGL,2024-06-26,2024-07-11,182.1585,184.1879,1.114,0.9812,time_exit,False
delay_5m,AMAT,2024-07-10,2024-07-11,249.8048,237.5512,-4.9053,-3.2486,stop_hit,False
delay_5m,CHTR,2024-06-27,2024-07-12,293.1302,310.8745,6.0534,3.8281,time_exit,False
delay_5m,CIBR,2024-06-28,2024-07-15,56.1706,57.6512,2.6359,3.7832,time_exit,False
delay_5m,C,2024-07-01,2024-07-16,60.1826,63.5982,5.6754,4.2912,time_exit,False
delay_5m,AAPL,2024-07-02,2024-07-17,216.4357,227.0864,4.921,3.0263,time_exit,False
delay_5m,AMD,2024-07-09,2024-07-17,177.61,159.3353,-10.2892,-5.0024,stop_hit,False
delay_5m,ADI,2024-07-11,2024-07-19,229.8449,224.8075,-2.1916,-1.9848,stop_hit,False
delay_5m,APD,2024-07-17,2024-07-19,257.9214,251.3243,-2.5578,-2.2068,stop_hit,False
delay_5m,AXP,2024-07-17,2024-07-19,245.1025,237.871,-2.9504,-3.0452,stop_hit,False
delay_5m,KMB,2024-07-19,2024-07-23,134.5948,126.6866,-5.8755,-7.9657,stop_hit,False
delay_5m,DLR,2024-07-09,2024-07-24,145.5753,144.1079,-1.008,-0.972,time_exit,False
delay_5m,F,2024-07-09,2024-07-24,11.5958,12.2039,5.2441,3.9515,time_exit,False
delay_5m,DHI,2024-07-19,2024-07-24,170.5727,167.2363,-1.956,-1.0674,stop_hit,False
delay_5m,BSX,2024-07-23,2024-07-24,78.7118,77.7511,-1.2206,-1.3121,stop_hit,False
delay_5m,ALL,2024-07-16,2024-07-25,162.5337,159.84,-1.6573,-1.5908,stop_hit,False
delay_5m,BDX,2024-07-24,2024-07-25,179.022,176.2818,-1.5306,-1.3508,stop_hit,False
delay_5m,GE,2024-07-24,2024-07-25,165.5802,162.9185,-1.6075,-1.0334,stop_hit,False
delay_5m,AMGN,2024-07-11,2024-07-26,307.1135,317.0414,3.2327,2.6538,time_exit,False
delay_5m,AMT,2024-07-11,2024-07-26,191.9709,201.0594,4.7343,4.466,time_exit,False
delay_5m,ABT,2024-07-25,2024-07-26,103.2791,101.5792,-1.646,-1.3825,stop_hit,False
delay_5m,AEP,2024-07-12,2024-07-29,85.7454,91.3243,6.5064,7.1469,time_exit,False
delay_5m,ACN,2024-07-15,2024-07-30,307.0109,319.5002,4.068,2.7557,time_exit,False
delay_5m,BMY,2024-07-26,2024-07-31,45.3852,43.7881,-3.519,-2.5558,stop_hit,False
delay_5m,FITB,2024-07-24,2024-08-02,38.8044,37.1514,-4.2598,-2.879,stop_hit,False
delay_5m,CTAS,2024-07-19,2024-08-05,187.3111,182.3588,-2.6439,-2.8446,stop_hit,False
delay_5m,ABT,2024-08-02,2024-08-05,107.0135,104.8775,-1.996,-1.3616,stop_hit,False
delay_5m,AON,2024-07-31,2024-08-06,324.3896,319.7001,-1.4457,-1.3419,stop_hit,False
delay_5m,BDX,2024-07-25,2024-08-07,178.8069,176.1219,-1.5016,-1.3155,stop_hit,False
delay_5m,DHR,2024-07-24,2024-08-08,261.8484,265.6171,1.4393,1.0573,time_exit,False
delay_5m,PSQ,2024-08-06,2024-08-08,40.6403,39.7701,-2.1412,-1.607,stop_hit,False
delay_5m,ABBV,2024-07-25,2024-08-09,169.3671,179.0204,5.6996,5.0143,time_exit,False
delay_5m,ADP,2024-07-26,2024-08-12,241.5632,248.8055,2.9981,3.2164,time_exit,False
delay_5m,AZO,2024-07-26,2024-08-12,3080.7383,3148.6049,2.2029,2.1308,time_exit,False
delay_5m,AEP,2024-07-29,2024-08-13,91.0755,93.1334,2.2595,2.5383,time_exit,False
delay_5m,CL,2024-08-05,2024-08-13,97.9364,96.4717,-1.4956,-1.4258,stop_hit,False
delay_5m,CMG,2024-08-12,2024-08-13,55.6728,51.6492,-7.2273,-3.1826,stop_hit,False
delay_5m,AMT,2024-07-30,2024-08-14,207.9489,209.955,0.9647,0.8346,time_exit,False
delay_5m,HSY,2024-08-08,2024-08-15,190.2651,186.2868,-2.0909,-1.6235,stop_hit,False
delay_5m,DUK,2024-08-05,2024-08-20,105.9955,106.4767,0.454,0.4323,time_exit,False
delay_5m,CME,2024-08-07,2024-08-22,188.5842,193.963,2.8522,2.4395,time_exit,False
delay_5m,FTNT,2024-08-08,2024-08-23,69.5648,74.6726,7.3426,3.5064,time_exit,False
delay_5m,ABBV,2024-08-09,2024-08-26,179.2621,186.1769,3.8574,2.3689,time_exit,False
delay_5m,COST,2024-08-12,2024-08-27,853.3765,899.9198,5.454,3.9662,time_exit,False
delay_5m,ISRG,2024-08-13,2024-08-28,468.4916,481.789,2.8383,1.525,time_exit,False
delay_5m,LMT,2024-08-13,2024-08-28,532.1484,538.1108,1.1204,0.8992,time_exit,False
delay_5m,NOC,2024-08-13,2024-08-28,486.7458,498.7305,2.4622,1.7875,time_exit,False
delay_5m,APH,2024-08-14,2024-08-29,63.9244,65.8271,2.9764,1.1674,time_exit,False
delay_5m,ALL,2024-08-15,2024-08-30,174.7123,183.5282,5.0459,3.0711,time_exit,False
delay_5m,AAPL,2024-08-27,2024-09-03,225.6052,221.1594,-1.9706,-1.2503,stop_hit,False
delay_5m,ADI,2024-08-28,2024-09-03,223.4767,213.5832,-4.4271,-2.231,stop_hit,False
delay_5m,ABT,2024-08-20,2024-09-04,107.5187,110.4248,2.7028,1.8815,time_exit,False
delay_5m,AXP,2024-08-28,2024-09-04,251.3581,246.9565,-1.7511,-1.2473,stop_hit,False
delay_5m,ABBV,2024-08-26,2024-09-05,186.1305,181.6991,-2.3808,-2.124,stop_hit,False
delay_5m,AMGN,2024-08-29,2024-09-05,316.3156,309.3852,-2.191,-1.7098,stop_hit,False
delay_5m,ALL,2024-09-03,2024-09-05,184.8049,180.3698,-2.3999,-2.295,stop_hit,False
delay_5m,ABT,2024-09-04,2024-09-05,110.6653,109.1254,-1.3915,-1.8538,stop_hit,False
delay_5m,ACN,2024-08-22,2024-09-06,322.6437,329.885,2.2443,2.0499,time_exit,False
delay_5m,ADBE,2024-08-30,2024-09-06,572.8825,563.4981,-1.6381,-1.2983,stop_hit,False
delay_5m,CL,2024-09-05,2024-09-06,104.3972,103.5082,-0.8515,-1.152,stop_hit,False
delay_5m,D,2024-09-05,2024-09-06,53.8544,53.3233,-0.9862,-1.2014,stop_hit,False
delay_5m,ADP,2024-08-23,2024-09-09,259.202,264.4977,2.0431,2.0,time_exit,False
delay_5m,MRK,2024-09-06,2024-09-09,112.026,108.7256,-2.9461,-3.07,stop_hit,False
delay_5m,ORCL,2024-09-06,2024-09-09,139.6223,137.2513,-1.6981,-1.7681,stop_hit,False
delay_5m,CB,2024-09-05,2024-09-11,282.6638,277.9709,-1.6602,-2.1943,stop_hit,False
delay_5m,PEP,2024-09-06,2024-09-11,167.8614,165.957,-1.1345,-1.3356,stop_hit,False
delay_5m,PSQ,2024-09-06,2024-09-11,39.4672,38.1809,-3.2592,-3.266,stop_hit,False
delay_5m,HSY,2024-09-09,2024-09-11,191.9684,189.5152,-1.2779,-1.2505,stop_hit,False
delay_5m,AON,2024-08-28,2024-09-12,336.7433,344.0879,2.1811,2.8108,time_exit,False
delay_5m,ADBE,2024-09-12,2024-09-13,582.6262,536.6815,-7.8858,-6.1755,stop_hit,False
delay_5m,ACN,2024-09-11,2024-09-17,337.2861,327.0764,-3.027,-3.4079,stop_hit,False
delay_5m,AEP,2024-09-03,2024-09-18,95.948,97.961,2.0981,2.5676,time_exit,False
delay_5m,ABT,2024-09-17,2024-09-18,113.8669,110.8645,-2.6367,-3.388,stop_hit,False
delay_5m,AMT,2024-09-04,2024-09-19,218.9094,218.4607,-0.205,-0.1902,time_exit,False
delay_5m,CME,2024-09-05,2024-09-19,202.5387,199.7801,-1.362,-1.5689,stop_hit,False
delay_5m,EBAY,2024-09-09,2024-09-24,57.9565,63.938,10.3208,8.7358,time_exit,False
delay_5m,MCD,2024-09-09,2024-09-24,280.4827,289.875,3.3486,3.6657,time_exit,False
delay_5m,CTAS,2024-09-11,2024-09-26,200.175,204.6276,2.2244,2.5686,time_exit,False
delay_5m,DLR,2024-09-11,2024-09-26,149.017,155.1924,4.1441,4.097,time_exit,False
delay_5m,EQIX,2024-09-11,2024-09-26,833.0588,851.0243,2.1566,2.4887,time_exit,False
delay_5m,ALL,2024-09-19,2024-09-26,185.3501,183.3083,-1.1016,-1.0669,stop_hit,False
delay_5m,AMZN,2024-09-13,2024-09-30,187.026,186.2868,-0.3952,-0.261,time_exit,False
delay_5m,AMAT,2024-09-26,2024-09-30,205.9279,199.3003,-3.2184,-1.6691,stop_hit,False
delay_5m,AVGO,2024-09-24,2024-10-01,171.6283,165.0874,-3.8111,-1.3666,stop_hit,False
delay_5m,CRM,2024-09-26,2024-10-01,273.3066,268.0259,-1.9321,-1.321,stop_hit,False
delay_5m,DIS,2024-09-26,2024-10-01,93.5593,92.5537,-1.0748,-1.1609,stop_hit,False
delay_5m,APD,2024-09-18,2024-10-03,276.4231,274.5726,-0.6694,-0.6665,time_exit,False
delay_5m,AXP,2024-09-18,2024-10-03,258.6768,263.5582,1.8871,1.3372,time_exit,False
delay_5m,BDX,2024-09-30,2024-10-03,183.3691,180.4497,-1.5921,-1.3449,stop_hit,False
delay_5m,BK,2024-09-19,2024-10-04,68.9845,69.3853,0.581,0.5225,time_exit,False
delay_5m,CMCSA,2024-10-01,2024-10-07,36.4682,35.7621,-1.9362,-1.4303,stop_hit,False
delay_5m,ACN,2024-10-03,2024-10-07,350.9279,346.1568,-1.3596,-1.0736,stop_hit,False
delay_5m,COP,2024-10-04,2024-10-08,108.4142,105.4772,-2.709,-1.8303,stop_hit,False
delay_5m,AXP,2024-10-07,2024-10-08,269.7698,264.7076,-1.8765,-1.5817,stop_hit,False
delay_5m,CAT,2024-10-07,2024-10-08,389.3096,379.0404,-2.6378,-1.809,stop_hit,False
delay_5m,AMD,2024-09-24,2024-10-09,157.5863,170.8845,8.4387,3.8161,time_exit,False
delay_5m,EBAY,2024-10-08,2024-10-10,65.6078,64.5177,-1.6615,-1.3477,stop_hit,False
delay_5m,AMD,2024-10-09,2024-10-10,172.2511,164.1579,-4.6985,-2.5357,stop_hit,False
delay_5m,CSCO,2024-09-26,2024-10-11,50.7304,52.2938,3.082,3.3029,time_exit,False
delay_5m,ALB,2024-09-30,2024-10-15,93.3416,93.1634,-0.191,-0.0644,time_exit,False
delay_5m,BKR,2024-10-03,2024-10-15,36.2031,35.1024,-3.0402,-1.8181,stop_hit,False
delay_5m,BMY,2024-10-01,2024-10-16,48.2691,49.6951,2.9543,2.0545,time_exit,False
delay_5m,CME,2024-10-01,2024-10-16,207.1285,211.3043,2.016,2.4027,time_exit,False
delay_5m,ADP,2024-10-03,2024-10-18,274.1645,282.0089,2.8612,3.0512,time_exit,False
delay_5m,AXP,2024-10-15,2024-10-21,274.7023,266.2868,-3.0635,-2.8898,stop_hit,False
delay_5m,BAC,2024-10-16,2024-10-21,41.1731,40.3398,-2.0238,-1.815,stop_hit,False
delay_5m,APD,2024-10-08,2024-10-23,297.8814,314.0029,5.4121,4.7433,time_exit,False
delay_5m,BK,2024-10-08,2024-10-23,70.4227,74.053,5.155,5.9287,time_exit,False
delay_5m,AAPL,2024-10-21,2024-10-23,234.2296,229.0554,-2.209,-1.9619,stop_hit,False
delay_5m,ADP,2024-10-18,2024-10-24,282.0184,279.2903,-0.9674,-1.269,stop_hit,False
delay_5m,AZO,2024-10-21,2024-10-24,3204.8141,3158.9198,-1.432,-1.3084,stop_hit,False
delay_5m,ABT,2024-10-10,2024-10-25,112.086,110.8146,-1.1344,-1.22,stop_hit,False
delay_5m,ACN,2024-10-10,2024-10-25,352.9164,351.3342,-0.4483,-0.3436,time_exit,False
delay_5m,ALL,2024-10-16,2024-10-25,188.8119,182.6986,-3.2377,-2.6774,stop_hit,False
delay_5m,D,2024-10-24,2024-10-25,56.8909,55.6222,-2.2302,-1.949,stop_hit,False
delay_5m,DLR,2024-10-24,2024-10-25,158.5542,171.4818,8.1534,9.2191,take_profit,False
delay_5m,CCL,2024-10-11,2024-10-28,20.4352,21.8091,6.7231,2.9741,time_exit,False
delay_5m,EQIX,2024-10-25,2024-10-28,891.2104,883.7679,-0.8351,-1.069,stop_hit,False
delay_5m,F,2024-10-23,2024-10-29,10.1076,9.4483,-6.5226,-5.0846,stop_hit,False
delay_5m,KMI,2024-10-25,2024-10-29,23.2641,22.8686,-1.7003,-1.464,stop_hit,False
delay_5m,AON,2024-10-28,2024-10-29,371.5207,366.7865,-1.2743,-1.1805,stop_hit,False
delay_5m,APH,2024-10-15,2024-10-30,65.8529,67.5562,2.5865,2.0725,time_exit,False
delay_5m,SCHW,2024-10-25,2024-10-30,70.9004,69.7351,-1.6436,-1.2502,stop_hit,False
delay_5m,CMG,2024-10-29,2024-10-30,60.5127,55.7421,-7.8837,-7.1197,stop_hit,False
delay_5m,DXCM,2024-10-23,2024-10-31,72.7426,70.4348,-3.1726,-2.1151,stop_hit,False
delay_5m,NOW,2024-10-25,2024-10-31,191.2131,186.5167,-2.4561,-1.7449,stop_hit,False
delay_5m,DLR,2024-10-28,2024-10-31,175.2726,170.5447,-2.6975,-2.1515,stop_hit,False
delay_5m,CRM,2024-10-29,2024-10-31,293.7668,288.3158,-1.8556,-1.682,stop_hit,False
delay_5m,AMZN,2024-10-30,2024-10-31,193.9607,186.1269,-4.0389,-3.3075,stop_hit,False
delay_5m,CDNS,2024-10-30,2024-10-31,285.1425,276.0569,-3.1863,-1.7418,stop_hit,False
delay_5m,CMCSA,2024-10-31,2024-11-01,39.0345,38.3908,-1.6491,-1.4673,stop_hit,False
delay_5m,BKNG,2024-10-30,2024-11-04,175.4327,188.0586,7.197,9.1434,take_profit,False
delay_5m,ABBV,2024-10-31,2024-11-04,193.6418,190.4947,-1.6252,-1.6617,stop_hit,False
delay_5m,GOOG,2024-10-31,2024-11-04,173.6968,169.6751,-2.3153,-1.748,stop_hit,False
delay_5m,GOOGL,2024-10-31,2024-11-04,172.0885,168.2558,-2.2272,-1.6723,stop_hit,False
delay_5m,BKR,2024-11-01,2024-11-06,36.7108,41.1636,12.1292,9.4111,take_profit,False
delay_5m,GILD,2024-10-23,2024-11-07,84.2046,91.7653,8.979,9.2722,take_profit,False
delay_5m,ADBE,2024-11-07,2024-11-08,504.1382,494.3627,-1.9391,-1.6896,stop_hit,False
delay_5m,LYV,2024-10-25,2024-11-11,116.6308,124.008,6.3252,6.021,time_exit,False
delay_5m,AMAT,2024-11-08,2024-11-11,189.9524,185.907,-2.1297,-1.0776,stop_hit,False
delay_5m,ALB,2024-11-11,2024-11-12,104.7924,100.0499,-4.5255,-1.9828,stop_hit,False
delay_5m,CCL,2024-10-29,2024-11-13,21.7634,24.4278,12.2426,5.8713,time_exit,False
delay_5m,EA,2024-10-31,2024-11-14,148.5217,162.2472,9.2414,9.2872,take_profit,False
delay_5m,ALL,2024-11-11,2024-11-14,192.9314,190.1249,-1.4547,-1.13,stop_hit,False
delay_5m,ADP,2024-11-12,2024-11-14,297.3361,291.3742,-2.0051,-2.3992,stop_hit,False
delay_5m,FAST,2024-10-31,2024-11-15,37.8964,39.6302,4.5749,3.7899,time_exit,False
delay_5m,ADBE,2024-11-13,2024-11-15,529.6797,503.0583,-5.0259,-4.2698,stop_hit,False
delay_5m,ACN,2024-11-14,2024-11-15,357.3736,344.2478,-3.6729,-3.2553,stop_hit,False
delay_5m,CDNS,2024-11-14,2024-11-15,303.3141,289.5152,-4.5494,-2.3431,stop_hit,False
delay_5m,CRWD,2024-11-14,2024-11-15,346.8721,336.5916,-2.9638,-1.5653,stop_hit,False
delay_5m,AMZN,2024-11-04,2024-11-19,196.1018,204.4927,4.2789,3.0108,time_exit,False
delay_5m,BKNG,2024-11-04,2024-11-19,188.9769,196.7116,4.0929,4.3987,time_exit,False
delay_5m,CHTR,2024-11-04,2024-11-19,375.3201,384.5276,2.4533,1.2963,time_exit,False
delay_5m,CVX,2024-11-04,2024-11-19,143.992,150.9845,4.8562,4.8649,time_exit,False
delay_5m,FITB,2024-11-15,2024-11-19,44.8224,43.978,-1.8839,-1.4647,stop_hit,False
delay_5m,FDX,2024-11-15,2024-11-20,284.3871,278.7406,-1.9855,-1.8094,stop_hit,False
delay_5m,BKR,2024-11-06,2024-11-21,40.5753,43.6082,7.4748,6.3979,time_exit,False
delay_5m,DXCM,2024-11-15,2024-11-21,76.1756,74.4528,-2.2616,-1.1831,stop_hit,False
delay_5m,EOG,2024-11-15,2024-11-25,128.4067,125.3373,-2.3904,-1.909,stop_hit,False
delay_5m,COP,2024-11-19,2024-11-25,108.4542,101.6691,-6.2562,-4.5535,stop_hit,False
delay_5m,BKR,2024-11-21,2024-11-25,43.4717,42.2988,-2.698,-1.6948,stop_hit,False
delay_5m,APH,2024-11-25,2024-11-27,73.1991,71.8641,-1.8238,-1.3132,stop_hit,False
delay_5m,DIS,2024-11-15,2024-12-02,111.3256,115.3123,3.5811,2.9175,time_exit,False
delay_5m,KMI,2024-11-19,2024-12-02,26.2006,25.7771,-1.6163,-1.3753,stop_hit,False
delay_5m,AEP,2024-11-27,2024-12-02,95.8654,94.1229,-1.8176,-1.6378,stop_hit,False
delay_5m,APD,2024-11-19,2024-12-04,313.6567,314.8825,0.3908,0.3545,time_exit,False
delay_5m,BSX,2024-11-19,2024-12-04,90.1826,90.7946,0.6786,0.5249,time_exit,False
delay_5m,DLR,2024-11-19,2024-12-04,177.4587,182.5287,2.857,1.6092,time_exit,False
delay_5m,CVX,2024-11-21,2024-12-04,153.3091,149.7851,-2.2987,-2.2272,stop_hit,False
delay_5m,CCL,2024-11-20,2024-12-05,25.0575,26.3168,5.0257,2.5523,time_exit,False
delay_5m,AXP,2024-11-25,2024-12-05,299.7273,295.6221,-1.3696,-1.0882,stop_hit,False
delay_5m,CDNS,2024-12-04,2024-12-05,321.1918,303.6181,-5.4714,-3.6431,stop_hit,False
delay_5m,DXCM,2024-12-04,2024-12-05,81.2281,78.9205,-2.8409,-1.3771,stop_hit,False
delay_5m,BA,2024-12-02,2024-12-06,157.2598,153.883,-2.1473,-1.1438,stop_hit,False
delay_5m,AMD,2024-12-05,2024-12-06,142.4524,138.4607,-2.8021,-1.5473,stop_hit,False
delay_5m,CME,2024-12-04,2024-12-09,224.7598,221.2493,-1.5619,-1.6182,stop_hit,False
delay_5m,BKNG,2024-12-06,2024-12-09,209.6323,203.7181,-2.8212,-3.0161,stop_hit,False
delay_5m,AAPL,2024-11-25,2024-12-10,230.6928,246.3368,6.7813,6.2745,time_exit,False
delay_5m,APH,2024-12-05,2024-12-10,73.4667,71.7541,-2.3311,-1.877,stop_hit,False
delay_5m,AVGO,2024-12-09,2024-12-10,176.3281,169.3653,-3.9488,-2.2212,stop_hit,False
delay_5m,ECL,2024-12-09,2024-12-10,246.4307,243.1983,-1.3117,-1.8201,stop_hit,False
delay_5m,HSY,2024-12-10,2024-12-11,183.6168,170.2548,-7.2771,-3.7606,stop_hit,False
delay_5m,IDXX,2024-12-10,2024-12-11,447.4211,437.1363,-2.2987,-1.6614,stop_hit,False
delay_5m,MCD,2024-12-10,2024-12-11,291.7133,287.7361,-1.3634,-1.4393,stop_hit,False
delay_5m,ADBE,2024-12-05,2024-12-12,536.0254,474.3527,-11.5056,-7.4035,stop_hit,False
delay_5m,AVGO,2024-12-12,2024-12-13,177.5787,211.2464,18.9593,9.5582,take_profit,False
delay_5m,AZO,2024-12-02,2024-12-17,3184.3701,3320.6389,4.2793,3.6747,time_exit,False
delay_5m,C,2024-12-02,2024-12-17,68.7068,68.5057,-0.2927,-0.2174,time_exit,False
delay_5m,COST,2024-12-04,2024-12-18,977.3359,955.8219,-2.2013,-1.8897,stop_hit,False
delay_5m,BLK,2024-12-06,2024-12-18,1019.4094,994.8323,-2.4109,-2.2648,stop_hit,False
delay_5m,APH,2024-12-17,2024-12-18,74.0245,69.3253,-6.3481,-5.8727,stop_hit,False
delay_5m,AVGO,2024-12-17,2024-12-18,236.063,219.96,-6.8215,-2.7599,stop_hit,False
delay_5m,AMZN,2024-12-05,2024-12-20,219.6323,225.0474,2.4656,1.6851,time_exit,False
delay_5m,ACN,2024-12-20,2024-12-23,358.5242,350.6746,-2.1894,-1.5411,stop_hit,False
delay_5m,AAPL,2024-12-10,2024-12-26,245.8504,257.6111,4.7837,5.2308,time_exit,False
delay_5m,BA,2024-12-11,2024-12-26,166.4207,180.3098,8.3458,4.715,time_exit,False
delay_5m,GOOG,2024-12-11,2024-12-26,190.8954,196.1019,2.7274,1.9897,time_exit,False
delay_5m,GOOGL,2024-12-11,2024-12-26,189.5322,194.5827,2.6647,1.8916,time_exit,False
delay_5m,AAPL,2024-12-26,2024-12-27,257.5437,254.1229,-1.3283,-1.3541,stop_hit,False
delay_5m,BDX,2024-12-13,2024-12-30,172.3086,173.2034,0.5193,0.5371,time_exit,False
delay_5m,ABBV,2024-12-26,2024-12-30,170.5627,167.4262,-1.8389,-1.5771,stop_hit,False
delay_5m,BA,2024-12-26,2024-12-30,180.3089,176.5117,-2.1059,-1.1288,stop_hit,False
delay_5m,BSX,2024-12-26,2024-12-30,91.1581,89.6452,-1.6596,-1.6686,stop_hit,False
delay_5m,GILD,2024-12-26,2024-12-30,90.7979,88.9455,-2.0401,-1.5476,stop_hit,False
delay_5m,MA,2024-12-26,2024-12-30,530.9478,520.7195,-1.9264,-1.9494,stop_hit,False
delay_5m,V,2024-12-26,2024-12-30,317.6988,312.4237,-1.6604,-1.7756,stop_hit,False
delay_5m,GM,2024-12-27,2024-12-31,53.6018,52.5737,-1.918,-1.2531,stop_hit,False
delay_5m,ULTA,2024-12-26,2025-01-02,441.0229,428.9254,-2.743,-1.438,stop_hit,False
delay_5m,PSQ,2025-01-02,2025-01-03,35.5653,35.0725,-1.3857,-1.543,stop_hit,False
